nn_clean,nn_att
0.9313640312771503,0.5881841876629018
0.9374456993918332,0.5847089487402259
0.9331016507384883,0.6629018245004344
0.9287576020851434,0.5821025195482189
0.9331016507384883,0.5629887054735013
0.9304952215464813,0.5933970460469157
0.9261511728931364,0.5899218071242398
0.9287576020851434,0.6159860990443093
0.9322328410078193,0.5603822762814944
0.9331016507384883,0.5951346655082537
