,N,var,Ut01,NBC_Acc,ACRA_Acc,NB_Acc,NBC_AvgUt,ACRA_AvgUt,NB_AvgUt,NBC_FPR,ACRA_FPR,NB_FPR,NBC_FNR,ACRA_FNR,NB_FNR
211,5.0,20.0,-10.0,0.8818418766290183,0.8740225890529973,0.8253692441355344,0.5212858384013901,0.529105125977411,0.40834057341442226,0.044349070100143065,0.04005722460658083,0.044349070100143065,0.2323008849557522,0.2588495575221239,0.37610619469026546
212,5.0,30.0,0.0,0.889661164205039,0.8774978279756733,0.8392701998262381,0.889661164205039,0.8774978279756733,0.8392701998262381,0.06294706723891273,0.058655221745350504,0.06294706723891273,0.1836283185840708,0.22123893805309736,0.31194690265486724
213,5.0,30.0,-1.0,0.889661164205039,0.8774978279756733,0.8392701998262381,0.7793223284100782,0.7549956559513467,0.6785403996524761,0.06294706723891273,0.058655221745350504,0.06294706723891273,0.1836283185840708,0.22123893805309736,0.31194690265486724
214,5.0,30.0,-5.0,0.8861859252823632,0.8740225890529973,0.8357949609035621,0.6472632493483927,0.6333622936576889,0.5464813205907906,0.05150214592274678,0.04721030042918455,0.05150214592274678,0.21017699115044247,0.24778761061946902,0.33849557522123896
215,5.0,30.0,-10.0,0.8818418766290183,0.8731537793223284,0.8253692441355344,0.5212858384013901,0.5195482189400521,0.40834057341442226,0.044349070100143065,0.04148783977110158,0.044349070100143065,0.2323008849557522,0.2588495575221239,0.37610619469026546
216,5.0,40.0,0.0,0.889661164205039,0.8774978279756733,0.8392701998262381,0.889661164205039,0.8774978279756733,0.8392701998262381,0.06294706723891273,0.058655221745350504,0.06294706723891273,0.1836283185840708,0.22123893805309736,0.31194690265486724
217,5.0,40.0,-1.0,0.889661164205039,0.8774978279756733,0.8392701998262381,0.7793223284100782,0.7549956559513467,0.6785403996524761,0.06294706723891273,0.058655221745350504,0.06294706723891273,0.1836283185840708,0.22123893805309736,0.31194690265486724
218,5.0,40.0,-5.0,0.8861859252823632,0.8757602085143353,0.8357949609035621,0.6472632493483927,0.6403127715030409,0.5464813205907906,0.05150214592274678,0.045779685264663805,0.05150214592274678,0.21017699115044247,0.24557522123893805,0.33849557522123896
219,5.0,40.0,-10.0,0.8818418766290183,0.8714161598609904,0.8253692441355344,0.5212858384013901,0.5082536924413553,0.40834057341442226,0.044349070100143065,0.04291845493562232,0.044349070100143065,0.2323008849557522,0.2610619469026549,0.37610619469026546
220,5.0,50.0,0.0,0.889661164205039,0.8783666377063423,0.8392701998262381,0.889661164205039,0.8783666377063423,0.8392701998262381,0.06294706723891273,0.058655221745350504,0.06294706723891273,0.1836283185840708,0.21902654867256638,0.31194690265486724
